nemonico,valores
IpsSeguimientoActual,760010008901
IpsSeguimientoActual,760010010101
IpsSeguimientoActual,760010010102
IpsSeguimientoActual,760010010201
IpsSeguimientoActual,760010012701
IpsSeguimientoActual,760010014701
IpsSeguimientoActual,760010014801
IpsSeguimientoActual,760010029401
IpsSeguimientoActual,760010029801
IpsSeguimientoActual,760010030303
IpsSeguimientoActual,760010030701
IpsSeguimientoActual,760010030901
IpsSeguimientoActual,760010034601
IpsSeguimientoActual,760010035501
IpsSeguimientoActual,760010036001
IpsSeguimientoActual,760010036901
IpsSeguimientoActual,760010038801
IpsSeguimientoActual,760010039001
IpsSeguimientoActual,760010039701
IpsSeguimientoActual,760010041101
IpsSeguimientoActual,760010041201
IpsSeguimientoActual,760010041301
IpsSeguimientoActual,760010041601
IpsSeguimientoActual,760010041901
IpsSeguimientoActual,760010042001
IpsSeguimientoActual,760010043801
IpsSeguimientoActual,760010045501
IpsSeguimientoActual,760010045901
IpsSeguimientoActual,760010046601
IpsSeguimientoActual,760010046701
IpsSeguimientoActual,760010046901
IpsSeguimientoActual,760010047101
IpsSeguimientoActual,760010067701
IpsSeguimientoActual,760010067801
IpsSeguimientoActual,760010067901
IpsSeguimientoActual,760010069101
IpsSeguimientoActual,760010071001
IpsSeguimientoActual,760010071101
IpsSeguimientoActual,760010072001
IpsSeguimientoActual,760010072901
IpsSeguimientoActual,760010072902
IpsSeguimientoActual,760010072905
IpsSeguimientoActual,760010072907
IpsSeguimientoActual,760010072908
IpsSeguimientoActual,760010073301
IpsSeguimientoActual,760010073302
IpsSeguimientoActual,760010073303
IpsSeguimientoActual,760010073304
IpsSeguimientoActual,760010073305
IpsSeguimientoActual,760010073306
IpsSeguimientoActual,760010076201
IpsSeguimientoActual,760010076301
IpsSeguimientoActual,760010076501
IpsSeguimientoActual,760010077201
IpsSeguimientoActual,760010077202
IpsSeguimientoActual,760010077203
IpsSeguimientoActual,760010077601
IpsSeguimientoActual,760010078801
IpsSeguimientoActual,760010080001
IpsSeguimientoActual,760010080101
IpsSeguimientoActual,760010080301
IpsSeguimientoActual,760010080302
IpsSeguimientoActual,760010080501
IpsSeguimientoActual,760010080601
IpsSeguimientoActual,760010082701
IpsSeguimientoActual,760010086603
IpsSeguimientoActual,760010086613
IpsSeguimientoActual,760010086614
IpsSeguimientoActual,760010086615
IpsSeguimientoActual,760010086616
IpsSeguimientoActual,760010086617
IpsSeguimientoActual,760010088401
IpsSeguimientoActual,760010088601
IpsSeguimientoActual,760010091701
IpsSeguimientoActual,760010091801
IpsSeguimientoActual,760010091802
IpsSeguimientoActual,760010091803
IpsSeguimientoActual,760010091901
IpsSeguimientoActual,760010091902
IpsSeguimientoActual,760010091903
IpsSeguimientoActual,760010092001
IpsSeguimientoActual,760010098001
IpsSeguimientoActual,760010098401
IpsSeguimientoActual,760010098601
IpsSeguimientoActual,760010099101
IpsSeguimientoActual,760010099501
IpsSeguimientoActual,760010100901
IpsSeguimientoActual,760010101101
IpsSeguimientoActual,760010101102
IpsSeguimientoActual,760010101103
IpsSeguimientoActual,760010101201
IpsSeguimientoActual,760010101801
IpsSeguimientoActual,760010101901
IpsSeguimientoActual,760010102601
IpsSeguimientoActual,760010104001
IpsSeguimientoActual,760010106501
IpsSeguimientoActual,760010107101
IpsSeguimientoActual,760010107201
IpsSeguimientoActual,760010109901
IpsSeguimientoActual,760010111101
IpsSeguimientoActual,760010111105
IpsSeguimientoActual,760010111108
IpsSeguimientoActual,760010111109
IpsSeguimientoActual,760010111110
IpsSeguimientoActual,760010111112
IpsSeguimientoActual,760010111113
IpsSeguimientoActual,760010111116
IpsSeguimientoActual,760010112501
IpsSeguimientoActual,760010112502
IpsSeguimientoActual,760010112503
IpsSeguimientoActual,760010112504
IpsSeguimientoActual,760010113001
IpsSeguimientoActual,760010114201
IpsSeguimientoActual,760010114801
IpsSeguimientoActual,760010115101
IpsSeguimientoActual,760010115201
IpsSeguimientoActual,760010117001
IpsSeguimientoActual,760010117601
IpsSeguimientoActual,760010118701
IpsSeguimientoActual,760010119201
IpsSeguimientoActual,760010120201
IpsSeguimientoActual,760010120502
IpsSeguimientoActual,760010120601
IpsSeguimientoActual,760010122901
IpsSeguimientoActual,760010125201
IpsSeguimientoActual,760010125401
IpsSeguimientoActual,760010130001
IpsSeguimientoActual,760010132201
IpsSeguimientoActual,760010133001
IpsSeguimientoActual,760010135901
IpsSeguimientoActual,760010138601
IpsSeguimientoActual,760010138602
IpsSeguimientoActual,760010141301
IpsSeguimientoActual,760010142301
IpsSeguimientoActual,760010142601
IpsSeguimientoActual,760010167801
IpsSeguimientoActual,760010174801
IpsSeguimientoActual,760010176301
IpsSeguimientoActual,760010177601
IpsSeguimientoActual,760010177701
IpsSeguimientoActual,760010178601
IpsSeguimientoActual,760010179301
IpsSeguimientoActual,760010179901
IpsSeguimientoActual,760010180001
IpsSeguimientoActual,760010180101
IpsSeguimientoActual,760010180201
IpsSeguimientoActual,760010180801
IpsSeguimientoActual,760010181901
IpsSeguimientoActual,760010181911
IpsSeguimientoActual,760010181912
IpsSeguimientoActual,760010181916
IpsSeguimientoActual,760010182701
IpsSeguimientoActual,760010182901
IpsSeguimientoActual,760010183001
IpsSeguimientoActual,760010183002
IpsSeguimientoActual,760010183004
IpsSeguimientoActual,760010183005
IpsSeguimientoActual,760010184901
IpsSeguimientoActual,760010186301
IpsSeguimientoActual,760010186401
IpsSeguimientoActual,760010186601
IpsSeguimientoActual,760010186701
IpsSeguimientoActual,760010187101
IpsSeguimientoActual,760010187201
IpsSeguimientoActual,760010187301
IpsSeguimientoActual,760010187401
IpsSeguimientoActual,760010187801
IpsSeguimientoActual,760010188501
IpsSeguimientoActual,760010190901
IpsSeguimientoActual,760010192001
IpsSeguimientoActual,760010194101
IpsSeguimientoActual,760010194801
IpsSeguimientoActual,760010196302
IpsSeguimientoActual,760010197001
IpsSeguimientoActual,760010197801
IpsSeguimientoActual,760010197901
IpsSeguimientoActual,760010198301
IpsSeguimientoActual,760010199001
IpsSeguimientoActual,760010200101
IpsSeguimientoActual,760010201801
IpsSeguimientoActual,760010202801
IpsSeguimientoActual,760010202802
IpsSeguimientoActual,760010206101
IpsSeguimientoActual,760010206801
IpsSeguimientoActual,760010207001
IpsSeguimientoActual,760010207101
IpsSeguimientoActual,760010207201
IpsSeguimientoActual,760010210201
IpsSeguimientoActual,760010210501
IpsSeguimientoActual,760010211101
IpsSeguimientoActual,760010216201
IpsSeguimientoActual,760010218701
IpsSeguimientoActual,760010219101
IpsSeguimientoActual,760010219301
IpsSeguimientoActual,760010219401
IpsSeguimientoActual,760010223301
IpsSeguimientoActual,760010223401
IpsSeguimientoActual,760010225001
IpsSeguimientoActual,760010233304
IpsSeguimientoActual,760010243901
IpsSeguimientoActual,760010244101
IpsSeguimientoActual,760010245201
IpsSeguimientoActual,760010246101
IpsSeguimientoActual,760010246102
IpsSeguimientoActual,760010252201
IpsSeguimientoActual,760010252301
IpsSeguimientoActual,760010252302
IpsSeguimientoActual,760010253401
IpsSeguimientoActual,760010253402
IpsSeguimientoActual,760010253403
IpsSeguimientoActual,760010253406
IpsSeguimientoActual,760010253407
IpsSeguimientoActual,760010253410
IpsSeguimientoActual,760010253411
IpsSeguimientoActual,760010253412
IpsSeguimientoActual,760010253501
IpsSeguimientoActual,760010254101
IpsSeguimientoActual,760010258101
IpsSeguimientoActual,760010260101
IpsSeguimientoActual,760010265701
IpsSeguimientoActual,760010272601
IpsSeguimientoActual,760010275201
IpsSeguimientoActual,760010275501
IpsSeguimientoActual,760010285401
IpsSeguimientoActual,760010287001
IpsSeguimientoActual,760010287002
IpsSeguimientoActual,760010287003
IpsSeguimientoActual,760010287005
IpsSeguimientoActual,760010287006
IpsSeguimientoActual,760010291001
IpsSeguimientoActual,760010293401
IpsSeguimientoActual,760010294501
IpsSeguimientoActual,760010300101
IpsSeguimientoActual,760010300701
IpsSeguimientoActual,760010301301
IpsSeguimientoActual,760010305701
IpsSeguimientoActual,760010306601
IpsSeguimientoActual,760010306607
IpsSeguimientoActual,760010306608
IpsSeguimientoActual,760010311001
IpsSeguimientoActual,760010311501
IpsSeguimientoActual,760010315101
IpsSeguimientoActual,760010315201
IpsSeguimientoActual,760010317301
IpsSeguimientoActual,760010318001
IpsSeguimientoActual,760010321401
IpsSeguimientoActual,760010323801
IpsSeguimientoActual,760010326401
IpsSeguimientoActual,760010330801
IpsSeguimientoActual,760010331801
IpsSeguimientoActual,760010332201
IpsSeguimientoActual,760010335401
IpsSeguimientoActual,760010335901
IpsSeguimientoActual,760010335905
IpsSeguimientoActual,760010335906
IpsSeguimientoActual,760010335910
IpsSeguimientoActual,760010338801
IpsSeguimientoActual,760010340103
IpsSeguimientoActual,760010340114
IpsSeguimientoActual,760010340301
IpsSeguimientoActual,760010340302
IpsSeguimientoActual,760010340304
IpsSeguimientoActual,760010340320
IpsSeguimientoActual,760010340334
IpsSeguimientoActual,760010340346
IpsSeguimientoActual,760010342901
IpsSeguimientoActual,760010344601
IpsSeguimientoActual,760010344801
IpsSeguimientoActual,760010346401
IpsSeguimientoActual,760010347601
IpsSeguimientoActual,760010353701
IpsSeguimientoActual,760010353702
IpsSeguimientoActual,760010357401
IpsSeguimientoActual,760010358701
IpsSeguimientoActual,760010358901
IpsSeguimientoActual,760010362901
IpsSeguimientoActual,760010363201
IpsSeguimientoActual,760010364605
IpsSeguimientoActual,760010371501
IpsSeguimientoActual,760010372901
IpsSeguimientoActual,760010375401
IpsSeguimientoActual,760010375601
IpsSeguimientoActual,760010375605
IpsSeguimientoActual,760010378001
IpsSeguimientoActual,760010378601
IpsSeguimientoActual,760010379901
IpsSeguimientoActual,760010379902
IpsSeguimientoActual,760010379903
IpsSeguimientoActual,760010380801
IpsSeguimientoActual,760010380901
IpsSeguimientoActual,760010381401
IpsSeguimientoActual,760010381501
IpsSeguimientoActual,760010383110
IpsSeguimientoActual,760010384901
IpsSeguimientoActual,760010384902
IpsSeguimientoActual,760010384903
IpsSeguimientoActual,760010387901
IpsSeguimientoActual,760010388801
IpsSeguimientoActual,760010395401
IpsSeguimientoActual,760010395601
IpsSeguimientoActual,760010395602
IpsSeguimientoActual,760010395604
IpsSeguimientoActual,760010395606
IpsSeguimientoActual,760010395608
IpsSeguimientoActual,760010395609
IpsSeguimientoActual,760010395612
IpsSeguimientoActual,760010395615
IpsSeguimientoActual,760010395619
IpsSeguimientoActual,760010395701
IpsSeguimientoActual,760010395718
IpsSeguimientoActual,760010395731
IpsSeguimientoActual,760010395801
IpsSeguimientoActual,760010395803
IpsSeguimientoActual,760010395810
IpsSeguimientoActual,760010395818
IpsSeguimientoActual,760010395820
IpsSeguimientoActual,760010395901
IpsSeguimientoActual,760010395902
IpsSeguimientoActual,760010395903
IpsSeguimientoActual,760010395904
IpsSeguimientoActual,760010395905
IpsSeguimientoActual,760010395906
IpsSeguimientoActual,760010395907
IpsSeguimientoActual,760010395908
IpsSeguimientoActual,760010395909
IpsSeguimientoActual,760010395910
IpsSeguimientoActual,760010395911
IpsSeguimientoActual,760010395912
IpsSeguimientoActual,760010395913
IpsSeguimientoActual,760010395914
IpsSeguimientoActual,760010395915
IpsSeguimientoActual,760010395916
IpsSeguimientoActual,760010395917
IpsSeguimientoActual,760010395918
IpsSeguimientoActual,760010395919
IpsSeguimientoActual,760010395920
IpsSeguimientoActual,760010395921
IpsSeguimientoActual,760010395922
IpsSeguimientoActual,760010395925
IpsSeguimientoActual,760010395926
IpsSeguimientoActual,760010395927
IpsSeguimientoActual,760010395929
IpsSeguimientoActual,760010395930
IpsSeguimientoActual,760010395931
IpsSeguimientoActual,760010395932
IpsSeguimientoActual,760010395940
IpsSeguimientoActual,760010395943
IpsSeguimientoActual,760010399401
IpsSeguimientoActual,760010399501
IpsSeguimientoActual,760010399601
IpsSeguimientoActual,760010400201
IpsSeguimientoActual,760010406401
IpsSeguimientoActual,760010406402
IpsSeguimientoActual,760010406403
IpsSeguimientoActual,760010406417
IpsSeguimientoActual,760010406421
IpsSeguimientoActual,760010406426
IpsSeguimientoActual,760010406427
IpsSeguimientoActual,760010406433
IpsSeguimientoActual,760010406438
IpsSeguimientoActual,760010406440
IpsSeguimientoActual,760010406901
IpsSeguimientoActual,760010409601
IpsSeguimientoActual,760010409602
IpsSeguimientoActual,760010409603
IpsSeguimientoActual,760010409604
IpsSeguimientoActual,760010415701
IpsSeguimientoActual,760010415901
IpsSeguimientoActual,760010415902
IpsSeguimientoActual,760010416801
IpsSeguimientoActual,760010416901
IpsSeguimientoActual,760010417201
IpsSeguimientoActual,760010417401
IpsSeguimientoActual,760010418501
IpsSeguimientoActual,760010418601
IpsSeguimientoActual,760010418801
IpsSeguimientoActual,760010422101
IpsSeguimientoActual,760010422102
IpsSeguimientoActual,760010422104
IpsSeguimientoActual,760010422122
IpsSeguimientoActual,760010424201
IpsSeguimientoActual,760010424601
IpsSeguimientoActual,760010424602
IpsSeguimientoActual,760010429101
IpsSeguimientoActual,760010429801
IpsSeguimientoActual,760010433601
IpsSeguimientoActual,760010433603
IpsSeguimientoActual,760010433604
IpsSeguimientoActual,760010433605
IpsSeguimientoActual,760010433606
IpsSeguimientoActual,760010433901
IpsSeguimientoActual,760010434601
IpsSeguimientoActual,760010434701
IpsSeguimientoActual,760010435001
IpsSeguimientoActual,760010436401
IpsSeguimientoActual,760010436801
IpsSeguimientoActual,760010441101
IpsSeguimientoActual,760010442401
IpsSeguimientoActual,760010443201
IpsSeguimientoActual,760010444301
IpsSeguimientoActual,760010447001
IpsSeguimientoActual,760010447101
IpsSeguimientoActual,760010448201
IpsSeguimientoActual,760010453001
IpsSeguimientoActual,760010455301
IpsSeguimientoActual,760010457201
IpsSeguimientoActual,760010457301
IpsSeguimientoActual,760010458501
IpsSeguimientoActual,760010459701
IpsSeguimientoActual,760010461801
IpsSeguimientoActual,760010464601
IpsSeguimientoActual,760010465701
IpsSeguimientoActual,760010469901
IpsSeguimientoActual,760010469907
IpsSeguimientoActual,760010472501
IpsSeguimientoActual,760010472901
IpsSeguimientoActual,760010474601
IpsSeguimientoActual,760010474602
IpsSeguimientoActual,760010475301
IpsSeguimientoActual,760010475601
IpsSeguimientoActual,760010476401
IpsSeguimientoActual,760010478901
IpsSeguimientoActual,760010479701
IpsSeguimientoActual,760010481201
IpsSeguimientoActual,760010481501
IpsSeguimientoActual,760010482701
IpsSeguimientoActual,760010482705
IpsSeguimientoActual,760010482706
IpsSeguimientoActual,760010482707
IpsSeguimientoActual,760010482712
IpsSeguimientoActual,760010482715
IpsSeguimientoActual,760010483101
IpsSeguimientoActual,760010484701
IpsSeguimientoActual,760010485201
IpsSeguimientoActual,760010485202
IpsSeguimientoActual,760010490901
IpsSeguimientoActual,760010491401
IpsSeguimientoActual,760010493101
IpsSeguimientoActual,760010495501
IpsSeguimientoActual,760010496601
IpsSeguimientoActual,760010500501
IpsSeguimientoActual,760010500901
IpsSeguimientoActual,760010501901
IpsSeguimientoActual,760010505001
IpsSeguimientoActual,760010505002
IpsSeguimientoActual,760010505401
IpsSeguimientoActual,760010506201
IpsSeguimientoActual,760010509901
IpsSeguimientoActual,760010510801
IpsSeguimientoActual,760010511501
IpsSeguimientoActual,760010512001
IpsSeguimientoActual,760010513301
IpsSeguimientoActual,760010513501
IpsSeguimientoActual,760010514301
IpsSeguimientoActual,760010516601
IpsSeguimientoActual,760010516701
IpsSeguimientoActual,760010518101
IpsSeguimientoActual,760010518301
IpsSeguimientoActual,760010518401
IpsSeguimientoActual,760010518901
IpsSeguimientoActual,760010518902
IpsSeguimientoActual,760010519401
IpsSeguimientoActual,760010520201
